BALANCE,FEE,SMS_COUNT,FLOW_DATA,CALL_DURATION,DEVELOP_TYPE,LAST_DEPOSIT_FEE,age,deposit_interval_day,class
45.7,84.7,5,14951.06,433,1,30,21,5,0
0,0,0,0,0,1,30,16,211,1
0,0,0,0,0,1,30,22,193,1
27.95,21.7,2,12980.95,80,1,50,32,19,0
0,0,0,0,0,2,20,35,245,1
0,0,0,0,0,2,0,32,17629,1
0,0,0,0,0,2,10,31,195,1
0,0,0,0,0,1,50,25,256,1
0,0,0,0,0,2,22,23,192,1
47.25,34.5,0,815.68,51,1,20,21,11,0
65.61,57.5,3,6300.69,120,1,50,24,8,0
0,0,0,0,0,2,0,25,17629,1
62.31,0,0,0,6,1,50,31,2,0
0,0,0,0,0,1,10,21,164,1
0,0,0,0,0,2,50,18,251,1
0,0,0,0,0,1,50,20,254,1
0,0,0,0,0,1,50,24,247,1
0,0,0,0,0,2,0,28,17629,1
0,0,0,0,0,1,50,20,243,1
67.42,51.5,1,7997.11,185,1,300,25,161,0
42.41,60.5,1,30286.26,77,1,50,19,38,0
66.95,83.9,3,20824.14,423,1,100,19,29,0
0,0,0,0,0,1,50,22,248,1
0,0,0,0,0,1,30,20,185,1
34.2,56.1,8,9871.19,216,1,100,23,20,0
0,0,0,0,0,2,19,17,190,1
15.61,49.9,0,21496.36,37,1,10,18,4,0
0,0,0,0,0,1,1,20,182,1
102.17,40.7,0,8521.18,28,1,100,38,5,0
0,0,0,0,0,1,50,26,245,1
0,0,0,0,0,1,50,22,255,1
0,0,0,0,0,1,50,51,254,1
0,0,0,0,0,2,0.23,20,72,1
0,0,0,0,0,1,50,21,214,1
0,0,0,0,0,2,50,17,251,1
37.43,53.8,0,35353.5,8,1,30,22,7,0
0,55.9,0,12016.62,148,1,100,49,55,0
122.85,69.1,0,24754.07,7,1,100,22,2,0
34.9,34.6,0,719.49,58,1,30,21,12,0
45.7,29.3,0,24336.96,7,1,50,21,5,0
0,0,0,0,0,2,10,23,203,1
0,0,0,0,0,2,10,24,201,1
0,0,0,0,0,2,20,21,225,1
0,0,0,0,0,2,20,20,192,1
0,0,0,0,0,2,10,17,200,1
0,0,0,0,0,1,20,34,194,1
36.1,58.6,0,21775.94,5,1,30,20,9,0
0,0,0,0,0,1,10,20,191,1
0,0,0,0,0,1,50,47,246,1
0,0,0,0,0,1,10,22,176,1
43.42,62.6,0,19992.21,21,1,20,27,0,0
107.7,87.1,4,29770.13,83,1,50,24,7,0
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,1,50,22,243,1
0,0,0,0,0,1,50,39,255,1
0,0,0,0,0,1,20,26,166,1
0,0,0,0,0,1,0,19,17629,1
69.21,38.5,0,1911.41,6,1,50,17,11,0
59,56.5,0,25230.74,64,1,50,23,1,0
22.6,38.1,0,3170.32,38,1,20,26,6,0
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,19,26,192,1
0,0,0,0,0,2,30,22,200,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,20,22,192,1
0,0,0,0,0,2,18,18,192,1
28.41,33.6,0,3510.01,0,1,100,37,83,0
0,0,0,0,0,2,50,22,253,1
3.09,0,0,0,0,2,8.7,28,111,1
0,0,0,0,0,1,10,20,180,1
0,0,0,0,0,1,30,16,169,1
0,0,0,0,0,1,50,22,250,1
64.23,53.8,2,28197.57,137,1,100,25,26,0
0,0,0,0,0,2,18,22,190,1
0,0,0,0,0,1,50,21,250,1
0,0,0,0,0,1,50,23,256,1
0,0,0,0,0,1,10,20,188,1
33.41,41.5,0,7642.6,4,1,13,18,0,0
59.41,37.8,0,26657.11,0,1,100,18,36,0
126.92,49.2,0,2183.75,3,1,100,18,10,0
0,0,0,0,0,2,0,24,17629,1
25.92,45.6,0,21288.88,5,1,100,23,54,0
0,0,0,0,0,2,18,23,192,1
0,0,0,0,0,2,30,22,222,1
0,0,0,0,0,2,23,19,192,1
0,0,0,0,0,2,50,31,234,1
0,7.47,0,0,1,1,18.29,20,55,1
0,0,0,0,0,1,50,20,249,1
35.2,42,6,7504.42,17,1,30,22,7,0
23.61,49.5,5,6433.63,36,1,30,24,15,0
1,0,0,0,0,2,30,29,110,1
0,0,0,0,0,2,15,27,192,1
0,0,0,0,0,1,50,20,253,1
33.32,49.6,0,17087.65,39,1,50,19,16,0
30.11,43.1,0,30041.51,13,1,50,20,42,0
48.81,40.5,0,5007.72,42,1,50,24,47,0
23.21,54.8,4,12805,151,1,10,21,8,0
48.2,46.1,0,8500.84,36,1,20,17,11,0
0,0,0,0,0,2,50,21,242,1
0,0,0,0,0,2,19,18,192,1
0,0,0,0,0,2,13,24,192,1
62.55,43.2,0,20370.37,0,1,300,28,162,0
0,0,0,0,0,1,1.5,19,167,1
0,0,0,0,0,1,50,40,239,1
20.11,58.3,1,21334.87,72,1,10,27,1,0
92.99,13.9,0,6322.27,51,1,300,25,160,0
0,0,0,0,0,2,0,32,17629,1
134.61,30.4,0,9875.88,30,1,100,23,1,0
63.03,46.8,3,5212.08,24,1,50,27,9,0
0,0,0,0,0,1,30,23,248,1
0,0,0,0,0,1,10,24,171,1
36.61,146.9,0,67162.27,3,1,30,21,7,0
41.41,45.9,0,15098.58,0,1,200,19,84,0
0,0,0,0,0,1,50,24,253,1
0,0,0,0,0,2,50,22,254,1
0,0,0,0,0,2,30,19,199,1
55.89,59,2,21289.62,101,1,50,29,6,0
0,0,0,0,0,2,10,20,204,1
32.51,76.5,0,10609.46,315,1,50,17,18,0
28.32,36.1,3,3534.47,6,1,10,21,6,0
275.02,43.4,0,8271.45,1,1,262,20,33,0
36.93,62.6,0,21330.53,0,1,30,20,9,0
5.13,74.7,1,54281.93,439,1,50,22,29,0
0,0,0,0,0,1,50,26,256,1
19.41,59.6,0,39189.56,22,1,30,22,11,0
0,0,0,0,0,1,10,17,189,1
0,0,0,0,0,2,21,21,192,1
0,0,0,0,0,2,30,24,255,1
62.79,38.9,0,9141.94,3,1,50,50,5,0
0,0,0,0,0,2,15,17,190,1
0,0,0,0,0,1,50,28,255,1
19.03,50.9,0,42321.09,0,1,10,21,2,0
0,0,0,0,0,2,5.13,32,78,1
0,0,0,0,0,1,20,22,198,1
0,0,0,0,0,2,50,36,253,1
0,0,0,0,0,2,0,22,17629,1
12.16,54.2,0,10551.1,307,1,50,17,31,0
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,16,23,190,1
0,0,0,0,0,2,50,19,244,1
0,0,0,0,0,2,20,33,226,1
0,0,0,0,0,2,16,19,192,1
0.12,23.7,0,3111.04,6,1,11,19,42,1
20.72,43.6,0,4781.45,63,1,100,22,99,0
0,0,0,0,0,1,50,31,254,1
0,0,0,0,0,2,20,20,192,1
0,0,0,0,0,2,30,20,234,1
0,0,0,0,0,1,50,33,256,1
0,0,0,0,0,2,0,21,17629,1
48.46,49.6,2,6462.3,45,1,50,21,13,0
84.02,41.4,0,4078.68,0,1,100,27,24,0
25.61,56.9,2,16808.65,227,1,30,23,12,0
0,0,0,0,0,1,50,22,250,1
0,0,0,0,0,2,30,31,218,1
103.72,53.9,2,14933.99,170,1,100,17,10,0
0,0,0,0,0,1,50,31,255,1
199.04,43,0,11625.22,5,1,100,34,80,0
0,0,0,0,0,2,1,29,210,1
0,0,0,0,0,2,50,18,255,1
205.55,32.1,0,1147.01,16,1,100,21,0,0
19.65,33.2,3,216.48,8,1,50,26,39,0
38.65,38.7,0,2978.69,2,1,100,23,60,0
0,0,0,0,0,1,50,20,250,1
0,0,0,0,0,2,0,16,17629,1
0,0,0,0,0,1,50,20,246,1
0,0,0,0,0,2,20,24,235,1
61.62,57.9,0,19259.8,26,1,50,33,24,0
58.65,69.6,1,11575.01,222,1,100,28,23,0
29.15,35.3,0,1209.1,30,1,50,17,33,0
525.52,43.5,2,7011.26,78,1,50,30,94,0
0,0,0,0,0,1,50,18,243,1
0,0,0,0,0,1,50,26,254,1
0,0,0,0,0,2,10,18,207,1
0,0,0,0,0,2,20,25,192,1
27.82,46.9,8,7706.18,119,1,30,40,13,0
0,0,0,0,0,1,50,22,252,1
0,0,0,0,0,2,0,25,17629,1
0,0,0,0,0,2,50,30,255,1
0,0,0,0,0,1,10,24,174,1
0,0,0,0,0,2,20,24,249,1
68.09,24.1,5,1528.88,0,1,50,27,6,0
15.82,27.1,0,168.58,2,1,20,22,18,0
41.32,42.5,0,2039.91,51,1,20,20,0,0
0.34,0,0,0,0,2,10,27,75,1
0,0,0,0,0,2,0,32,17629,1
25.26,36.7,1,25038.88,66,1,30,29,18,0
222.29,45.8,1,14575.85,7,1,300,30,162,0
20.85,23.5,0,85.42,10,1,50,16,64,0
121.82,245.7,74,49764.21,561,1,50,31,2,0
22.45,47,1,4197.79,30,1,30,24,14,0
0,0,0,0,0,1,30,37,253,1
0,0,0,0,0,2,15,22,192,1
25.21,20.4,0,9504.15,12,1,20,36,6,0
60.53,97,0,78371.66,2,1,50,32,6,0
34.72,36.3,1,1200.88,78,1,30,32,13,0
0,0,0,0,0,2,5,21,191,1
0,0,0,0,0,2,20,20,192,1
0,0,0,0,0,1,10,22,171,1
21.35,40.9,0,9065.59,0,1,50,28,28,0
49.53,58.6,8,4513.16,225,1,30,23,3,0
0,0,0,0,0,1,50,57,189,1
0,0,0,0,0,2,20,17,215,1
0,0,0,0,0,1,50,31,253,1
0,0,0,0,0,1,20,22,255,1
0,0,0,0,0,1,30,18,195,1
0,0,0,0,0,2,0,32,17629,1
20.03,27.6,0,171.16,42,1,20,28,22,0
27.79,45.7,2,18679.54,22,1,50,24,15,0
20.53,48,0,13845.49,97,1,30,31,13,0
19.46,29.6,1,2327,19,1,30,33,17,0
5.72,76.5,1,13730.28,285,1,10,23,14,0
17.16,45.9,0,16609.39,0,1,14,19,7,0
31.65,22.8,0,2552.4,0,1,100,28,29,0
0,0,0,0,0,1,50,26,250,1
28.32,37.1,1,6908.41,49,1,30,18,11,0
25.9,40.1,16,513.39,144,1,100,29,125,0
16.49,65.4,2,4204.63,318,1,30,34,28,0
0,0,0,0,0,2,20,20,225,1
0,0,0,0,0,2,30,24,232,1
0,0,0,0,0,2,0,24,17629,1
26.53,66.8,15,4536.11,435,1,30,22,9,0
41.69,49.8,0,26861.45,54,1,50,30,17,0
0,0,0,0,0,1,50,21,255,1
75.13,45.3,0,27141.42,0,1,300,21,168,0
0,0,0,0,0,2,15,19,190,1
59.13,47.9,2,43881.47,36,1,300,27,161,0
41.03,46.7,0,41049.74,99,1,20,21,15,0
0,0,0,0,0,1,50,24,251,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,18,17629,1
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,2,10,34,222,1
74.31,107.3,18,6444.35,968,1,100,26,22,0
34.32,37.6,5,5955.18,35,1,50,31,17,0
57.31,54.5,0,19341.88,0,1,100,34,33,0
0,0,0,0,0,1,50,30,252,1
0,0,0,0,0,2,0,33,17629,1
20.91,55.5,0,119.97,0,1,100,31,68,0
49.33,77.7,3,28483.42,121,1,100,19,31,0
0,0,0,0,0,2,21,21,192,1
0,0,0,0,0,1,10,22,162,1
0,0,0,0,0,2,10,26,216,1
0,0,0,0,0,2,50,21,247,1
0,0,0,0,0,2,0,19,17629,1
146.73,22.6,11,14.78,127,1,30,22,160,0
48.35,57.6,7,24261.39,80,1,300,19,130,0
20.6,43.1,0,3175.01,9,1,50,31,20,0
0,0,0,0,0,2,50,42,249,1
0,0,0,0,0,2,18,17,190,1
0,0,0,0,0,1,50,21,215,1
0.21,0,0,0,0,2,19,23,80,1
0,0,0,0,0,2,14,25,192,1
0,0,0,0,0,1,30,20,205,1
0,17.3,0,528.88,19,1,13.57,20,42,1
0,0,0,0,0,2,16,21,190,1
0,0,0,0,0,1,50,22,225,1
32.25,42.2,1,10738.23,0,1,100,23,25,0
0,0,0,0,0,2,0,27,17629,1
34.54,60.1,1,47957.39,31,1,30,18,13,0
273.53,54.5,0,17183.49,169,1,300,26,23,0
15.31,19,0,0,0,1,20,20,9,0
46.23,73.2,0,27587.4,0,1,30,25,8,0
0,0,0,0,0,1,50,29,204,1
0,0,0,0,0,1,30,21,198,1
55.53,54.5,2,12924.56,234,1,30,24,18,0
110.63,32.5,0,245.58,36,1,50,26,23,0
57.43,112.1,11,26619.11,227,1,30,24,1,0
27.95,22.1,2,75.33,0,1,30,28,6,0
56.23,44.7,0,5703,9,1,50,31,8,0
0,0,0,0,0,2,0,30,17629,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,15,20,192,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,15,25,192,1
0,0,0,0,0,2,20,23,192,1
0,0,0,0,0,1,30,30,204,1
0,0,0,0,0,1,50,29,242,1
48.83,72.1,21,23250.66,370,1,50,29,8,0
37.25,66.9,0,54576.73,56,1,30,24,2,0
39.95,94.4,0,41422.97,2,1,30,31,3,0
0,0,0,0,0,2,10,18,196,1
80.26,62.9,0,32601.2,186,1,50,33,5,0
0,0,0,0,0,2,0,30,17629,1
0,0,0,0,0,2,0,56,17629,1
3.02,0,0,0,0,2,20,24,92,1
0,0,0,0,0,1,50,30,242,1
35.31,24.5,0,1733.48,9,1,20,27,3,0
0,0,0,0,0,1,20,24,174,1
39.15,48.9,0,24298.42,25,1,30,28,0,0
43.03,35.2,0,20078.84,10,1,30,24,3,0
11.32,19,0,0,0,1,30,22,18,0
30.39,19,0,0,0,1,7,16,0,0
56.73,40.3,41,4657.23,67,1,50,27,5,0
238.01,59.9,0,7569.18,260,1,300,23,46,0
0,0,0,0,0,2,0,28,17629,1
48.99,55.9,86,30093.36,43,1,300,19,156,0
51.33,68.9,0,28398.11,1,1,50,24,11,0
0,0,0,0,0,2,20,26,192,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,50,22,254,1
0,0,0,0,0,2,20,18,202,1
56.33,47.8,1,10224.93,58,1,50,29,7,0
30.13,48.3,1,2702.02,67,1,50,21,21,0
32.15,35.4,0,11645.44,2,1,50,22,18,0
0,0,0,0,0,1,20,20,192,1
0,0,0,0,0,2,0,16,17629,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,1,1,33,180,1
0,0,0,0,0,2,0,29,17629,1
0,0,0,0,0,2,0,22,17629,1
50.33,65.1,0,12716.3,274,1,30,32,1,0
34.45,40.2,0,27469.83,0,1,50,31,23,0
72.21,44.8,0,3021.96,24,1,20,24,9,0
0,0,0,0,0,1,20,21,159,1
0,0,0,0,0,2,0,15,17629,1
0,0,0,0,0,1,50,23,251,1
0,0,0,0,0,1,20,14,251,1
88.93,21.1,1,743.29,0,1,100,37,41,0
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,1,20,31,174,1
0,0,0,0,0,2,18,21,192,1
49.36,77.8,39,17978.75,643,1,50,17,15,0
79.65,270,4,145535.98,159,1,100,25,16,0
0,0,0,0,0,1,10,28,176,1
0,0,0,0,0,2,18,22,192,1
29.59,37.1,0,23407.46,0,1,30,30,15,0
114.33,23.5,2,96.02,2,1,100,32,8,0
415.83,38.6,0,13015.95,13,1,500,20,56,0
0,0,0,0,0,2,0,13,17629,1
163.45,30.3,5,2652.96,14,1,50,23,53,0
0,0,0,0,0,2,16,21,190,1
41.2,60.8,1,29840.48,92,1,30,25,1,0
110.3,53,1,11483.99,121,1,100,22,2,0
0,0,0,0,0,2,15,27,192,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,10,22,210,1
41.46,40.4,0,3799.5,3,1,30,31,2,0
0,0,0,0,0,2,0,19,17629,1
0,0,0,0,0,1,50,24,236,1
40.83,41.5,0,6033.5,5,1,50,24,11,0
0,0,0,0,0,2,17,19,192,1
0,0,0,0,0,1,50,20,250,1
0,0,0,0,0,1,50,51,220,1
0,0,0,0,0,1,50,31,246,1
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,2,30,23,238,1
32.56,49.9,3,13733.86,71,1,50,21,26,0
23.96,21.1,0,297.21,2,1,20,34,9,0
0,0,0,0,0,1,20,18,192,1
6.9,0,0,0,0,2,50,44,110,1
44.95,38.8,9,2305.58,34,1,30,39,0,0
0,0,0,0,0,2,0,38,17629,1
0,0,0,0,0,1,50,22,249,1
19.21,49.1,4,3083.2,215,1,30,43,17,0
86.41,34.2,0,1952.12,13,1,100,25,38,0
0,0,0,0,0,2,20,38,246,1
22.15,1.55,0,0,0,1,20,26,13,0
33.36,45.3,2,4545.18,32,1,50,21,19,0
0,0,0,0,2,1,23,22,192,1
119.16,49.1,0,13108.9,0,1,200,27,161,0
0,0,0,0,0,2,0,18,17629,1
131.52,42.6,5,1645.92,25,1,100,28,3,0
0,0,0,0,0,1,10,37,183,1
0,0,0,0,0,1,2.54,29,236,1
0,0,0,0,0,2,0,32,17629,1
57.27,26.3,0,541.64,11,1,50,30,12,0
60.05,55.6,7,9675.52,179,1,100,34,51,0
0,0,0,0,0,1,10,19,168,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,20,20,217,1
52.56,33.9,0,25339.83,1,1,100,26,39,0
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,15,23,190,1
0,0,0,0,0,2,1,40,229,1
0,0,0,0,0,2,0,20,17629,1
36.61,57.3,59,13316.46,53,1,30,22,7,0
42.9,31.6,2,2905.1,128,1,30,19,3,0
0,0,0,0,0,2,50,26,251,1
0,0,0,0,0,2,20,27,192,1
77.07,101.2,2,7596.64,267,1,50,30,2,0
28.16,51.7,0,7473.57,69,1,50,25,16,0
40.35,38.9,0,13012.77,21,1,30,28,3,0
23.13,58.7,4,13049.44,91,1,10,23,5,0
43.05,53.7,0,13206.11,1,1,20,30,1,0
0,0,0,0,0,2,20,18,192,1
0,0,0,0,0,1,50,23,236,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,20,21,202,1
106.35,102.3,0,53315.52,144,1,100,24,8,0
22.55,21.8,0,334.92,2,1,50,40,20,0
4.94,47.4,0,25799.21,29,1,10,29,30,1
137.6,49.8,3,16824.44,7,1,220,22,106,0
195.46,74.5,2,13679.63,184,1,300,21,78,0
66.07,38.3,0,2481.93,5,1,30,34,90,0
0,0,0,0,0,1,20,20,193,1
0,5,0,0,0,2,30,24,92,1
24.06,55.1,1,11938.19,38,1,1,18,10,0
0,0,0,0,0,2,15,20,190,1
0,0,0,0,0,2,0,11,17629,1
26.38,5.92,0,239.85,3,1,100,29,110,1
0,0,0,0,0,2,50,21,237,1
13.16,37.1,0,10379.81,5,1,20,22,10,0
25.35,53.1,8,20247.01,236,1,300,22,157,0
63.25,46.6,0,3194.13,8,1,50,23,10,0
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,20,28,229,1
0,0,0,0,0,2,19,19,192,1
0,0,0,0,0,2,23,27,192,1
37.95,81,4,16856.74,528,1,50,28,12,0
81.95,65.4,2,24890.82,29,1,300,23,88,0
0,0,0,0,0,2,2,22,201,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,20,20,232,1
0,0,0,0,0,1,30,29,217,1
0,0,0,0,0,2,10,22,205,1
0,0,0,0,0,2,0,47,17629,1
93.65,53.7,0,30618.42,6,1,100,25,13,0
68.94,69.3,0,35249.54,4,1,100,29,13,0
27.36,43.5,0,5284.1,1,1,50,29,18,0
25.43,84.4,5,44141.8,50,1,50,18,13,0
24.15,32.6,0,877.51,1,1,20,22,4,0
37.3,80.9,2,17741.66,244,1,30,36,5,0
0,0,0,0,0,1,50,22,249,1
0,0,0,0,0,2,20,19,211,1
0,0,0,0,0,1,10,39,174,1
22.07,55.8,11,8584.33,69,1,50,30,24,0
27.25,27.3,0,1661.13,0,1,20,26,6,0
0,0,0,0,0,2,15,33,190,1
0,0,0,0,0,1,50,20,240,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,50,24,245,1
15.76,24.7,0,529.31,0,1,50,32,40,0
33.46,48.6,0,28196.8,5,1,20,26,-1,0
103.25,57.6,1,8047.83,5,1,100,30,5,0
50.56,47.4,2,8168.17,71,1,50,28,10,0
12.84,40.7,4,7821.26,12,1,2,42,1,0
77.26,76.2,8,20019.67,439,1,50,26,1,0
29.93,51.26,20,38730.5,3,1,300,25,151,0
0,27.4,1,16263.63,12,1,9.14,26,28,1
0,0,0,0,0,1,10,19,172,1
0,0,0,0,0,2,20,45,230,1
0,0,0,0,0,1,50,25,238,1
0,0,0,0,0,2,50,20,253,1
38.41,58.2,6,14022.73,114,1,30,23,2,0
0,0,0,0,0,1,30,26,252,1
14.82,57.5,7,12423.82,16,1,50,21,24,0
22.77,72,1,6868.75,459,1,30,21,9,0
33.65,39.8,0,6937.65,25,1,30,41,12,0
30.47,19,0,0,0,1,10,21,89,0
0,0,0,0,0,1,10,21,174,1
90.66,51.8,1,950.29,182,1,30,24,4,0
0,0,0,0,0,1,50,28,200,1
18.25,51.9,0,8769.05,60,1,50,22,25,0
30.35,41.4,0,4201.94,11,1,30,21,6,0
0,0,0,0,0,1,50,54,251,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,1,20,28,174,1
0,0,0,0,0,2,50,18,253,1
0,0,0,0,0,2,30,18,221,1
26.84,129.5,3,21761.37,885,1,30,28,8,0
28.49,58.4,1,17050.64,162,1,50,33,17,0
109.67,37.3,0,340.5,0,1,100,46,7,0
26.56,51.3,9,30613.59,108,1,30,24,14,0
0,0,0,0,0,2,21,27,192,1
20.37,103.6,12,58202.57,37,1,7,17,3,0
30.86,46,0,29275.78,9,1,20,31,6,0
22.2,41.9,0,12368.4,0,1,50,29,23,0
18.55,96.2,37,9392.29,703,1,20,23,13,0
0,0,0,0,0,1,30,58,215,1
55.21,47.5,0,26518.4,1,1,200,30,162,0
0,0,0,0,0,2,20,20,192,1
0,0,0,0,0,1,20,20,192,1
0,0,0,0,0,2,50,20,251,1
0,0,0,0,0,1,50,48,252,1
0,0,0,0,0,2,20,21,192,1
0,0,0,0,0,1,10,22,170,1
0,0,0,0,0,1,5,19,187,1
40.1,23.9,0,6.33,32,1,30,35,2,0
20.76,35.8,0,4801.76,7,1,100,24,82,0
25.61,46.9,8,20347.48,66,1,30,30,8,0
54.37,46.9,0,26694.84,1,1,50,23,8,0
66.86,89.4,5,40868.21,129,1,50,30,0,0
0,0,0,0,0,1,50,31,253,1
0,0,0,0,0,1,50,21,250,1
0,0,0,0,0,1,30,25,193,1
0,0,0,0,0,1,50,55,251,1
0,0,0,0,0,2,0,22,17629,1
35.17,43.4,0,6420.99,1,1,20,23,1,0
33.27,39,0,12971.29,1,1,30,23,5,0
32.34,54.7,0,18115.77,13,1,50,40,21,0
0,0,0,0,0,1,50,46,249,1
0,0,0,0,0,2,0,17,17629,1
34.06,29.3,0,466.59,36,1,100,29,65,0
0,0,0,0,0,1,1.07,34,238,1
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,2,0,43,17629,1
0,0,0,0,0,2,0,23,17629,1
14.71,0,0,0,0,1,50,26,17,0
30.86,52.3,2,2412.02,34,1,10,23,3,0
0,0,0,0,0,2,10,26,225,1
58.27,60.6,0,14364.57,172,1,50,30,9,0
0,0,0,0,0,2,0,28,17629,1
32.87,42.6,0,4841.54,3,1,30,28,5,0
0,0,0,0,0,1,30,22,230,1
0,0,0,0,0,2,0,16,17629,1
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,2,0,26,17629,1
36.96,68.5,0,13147.49,260,1,20,21,2,0
0,0,0,0,0,1,10,26,183,1
48.01,39.5,1,2457.88,18,1,30,24,6,0
0,0,0,0,0,2,0,13,17629,1
0,0,0,0,0,2,18,23,192,1
18.19,64.5,0,33857.56,73,1,30,20,12,0
28.26,39.5,6,6139.76,52,1,30,22,14,0
0,0,0,0,0,1,50,34,231,1
0,0,0,0,0,2,30,16,252,1
30.12,91.7,121,31065.63,546,1,30,21,12,0
0,0,0,0,0,2,30,23,238,1
0,0,0,0,0,1,10,24,169,1
30.5,47.8,1,11395.93,7,1,30,51,12,0
32.07,83.1,3,49574.2,29,1,100,47,45,0
20.35,53.9,0,13997.73,2,1,20,46,13,0
0,0,0,0,0,2,0,27,17629,1
0,0,0,0,0,2,16,25,190,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,0,25,17629,1
0,0,0,0,0,2,0,26,17629,1
16.38,119.7,78,20819.84,697,1,20,21,7,0
35.66,19.6,0,0.05,3,1,30,32,9,0
56.31,53.2,2,6100.51,189,1,50,33,8,0
233.74,49.9,28,12359.36,230,1,10,28,51,0
0,0,0,0,0,2,0,24,17629,1
0,0,0,0,0,2,0,31,17629,1
0,0,0,0,0,2,0,23,17629,1
34.06,27.8,0,2122.14,1,1,100,27,72,0
0,0,0,0,0,1,50,32,252,1
207.92,71.5,0,44602.68,18,1,300,20,44,0
0,0,0,0,0,2,0,20,17629,1
22.01,39.8,0,1791.12,0,1,30,33,12,0
81.67,39.2,2,30550.47,27,1,100,30,19,0
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,20,19,192,1
0,0,0,0,0,1,50,27,253,1
0,0,0,0,0,1,50,21,239,1
0,0,0,0,0,2,10,18,210,1
45.05,39.9,0,4252.7,6,1,30,38,0,0
14.69,96.3,0,44786.55,0,1,20,22,9,0
0,0,0,0,0,2,0,22,17629,1
0,0,0,0,0,1,0,21,17629,1
0,0,0,0,0,2,30,31,237,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,20,17629,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,1,50,28,243,1
34.96,33,0,794.45,28,1,30,23,9,0
0,0,0,0,0,1,30,33,194,1
29.3,31.3,0,423.96,0,1,30,19,6,0
54.2,31.4,2,1418.6,7,1,100,23,72,0
33.42,55.2,3,13353.55,38,1,30,19,11,0
0,0,0,0,0,2,20,19,228,1
0,0,0,0,0,1,50,30,199,1
88.75,20.52,60,0,0,1,100,23,37,0
66.56,69.8,217,4873.55,103,1,100,24,64,0
77.39,38.3,38,4756.25,75,1,100,28,23,0
0,0,0,0,0,2,30,19,202,1
0,0,0,0,0,2,0,23,17629,1
0,0,0,0,0,1,50,22,251,1
0,0,0,0,0,2,0,21,17629,1
0,0,0,0,0,2,17,21,192,1
0,0,0,0,0,1,50,24,252,1
0,0,0,0,0,1,20,19,199,1
0,0,0,0,0,1,19,24,245,1
0,0,0,0,0,1,50,30,246,1
55.74,38.1,0,3392.36,51,1,50,36,5,0
13.46,28.1,0,1282.08,2,1,30,26,20,0
0,0,0,0,0,1,50,18,243,1
0,0,0,0,0,2,0,31,17629,1
0,0,0,0,0,1,50,20,252,1
56.47,54.2,2,11858.32,216,1,50,24,6,0
509.8,46,0,20253.52,2,1,50,24,9,0
243.2,51.9,0,3417.96,26,1,300,27,160,0
35.75,50.8,0,37936.16,1,1,50,45,12,0
34.61,50.1,0,21652.96,28,1,50,21,13,0
15.4,55.1,1,14686.52,170,1,20,20,11,0
0,0,0,0,0,2,50,18,245,1
24.69,54.2,1,18924.7,10,1,50,52,28,0
35.09,42.2,1,3812.06,0,1,30,19,3,0
0,0,0,0,0,1,30,20,190,1
0,0,0,0,0,2,30,18,209,1
0,0,0,0,0,2,0,30,17629,1
0,0,0,0,0,2,0,22,17629,1
179.26,47,0,39246.39,55,1,3,20,79,0
35.61,41.6,1,21438.93,12,1,10,41,6,0
0,0,0,0,0,2,0,18,17629,1
29.26,42.5,0,1558.26,2,1,30,27,7,0
0,0,0,0,0,2,15,19,190,1
0,0,0,0,0,2,50,20,248,1
0,0,0,0,0,2,0,36,17629,1
0,0,0,0,0,1,50,27,250,1
0,0,0,0,0,2,50,32,247,1
0,0,0,0,0,1,30,30,204,1
